카테고리,페이지,상품명,브랜드,가격,링크,이미지 경로,이미지 URL
여성 > 의류 > 아우터,2,"플로움
Iconic Half Jacket(3color)
198,000
1,310
5 (22)",플로움,"플로움
Iconic Half Jacket(3color)",https://product.29cm.co.kr/catalog/3065567?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/플로움/플로움Iconic_Half_Jacket3color19800013105_22.jpg,https://img.29cm.co.kr/item/202502/11efe82adaf0cf928f0a8ba6021fdc1b.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"코드그라피
[24년ver.] 테크 나일론 후드 바람막이 자켓_9COLOR
47%
39,500
무료배송
3,300
5 (151)",코드그라피,"코드그라피
[24년ver.] 테크 나일론 후드 바람막이 자켓_9COLOR",https://product.29cm.co.kr/catalog/2520000?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/코드그라피/코드그라피24년ver._테크_나일론_후드_바람막이_자켓_9COLOR4739500무료배송33.jpg,https://img.29cm.co.kr/next-product/2024/03/08/9e8ae12e9ea14fc085360e210739193f_20240308095205.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"킨더살몬
Niels Jacket Moss
328,000
3,886
5 (67)",킨더살몬,"킨더살몬
Niels Jacket Moss",https://product.29cm.co.kr/catalog/2905062?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/킨더살몬/킨더살몬Niels_Jacket_Moss32800038865_67.jpg,https://img.29cm.co.kr/item/202410/11ef90436268ab17b8a2074a6f50f305.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"오데스
FAUX FUR JACKET - ASH GREY
328,000
4,817
5 (68)",오데스,"오데스
FAUX FUR JACKET - ASH GREY",https://product.29cm.co.kr/catalog/2886483?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/오데스/오데스FAUX_FUR_JACKET_-_ASH_GREY32800048175_68.jpg,https://img.29cm.co.kr/item/202410/11ef88fb3983eaf68fb2a5064ff22cfc.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"모노하
Flowy jersey hoodie zip-up (dark gray / white)
148,000
76
0 (0)",모노하,"모노하
Flowy jersey hoodie zip-up (dark gray / white)",https://product.29cm.co.kr/catalog/3254950?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/모노하/모노하Flowy_jersey_hoodie_zip-up_dark_gray__white1480.jpg,https://img.29cm.co.kr/item/202505/11f0315df5afe4e089303f44b1dd4419.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"헤이그
a zip-up hoodie (grey)
108,000
11,600
5 (540)",헤이그,"헤이그
a zip-up hoodie (grey)",https://product.29cm.co.kr/catalog/2763250?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/헤이그/헤이그a_zip-up_hoodie_grey108000116005_540.jpeg,https://img.29cm.co.kr/item/202408/11ef5adcf8290f15aad2d1a5161c2f35.jpeg?width=400&format=webp
여성 > 의류 > 아우터,2,"세컨모놀로그
플랩 시어 윈드브레이커 자켓 [GRAY]_SEJK010GRAY
33%
59,800
무료배송
743
5 (17)",세컨모놀로그,"세컨모놀로그
플랩 시어 윈드브레이커 자켓 [GRAY]_SEJK010GRAY",https://product.29cm.co.kr/catalog/3195096?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/세컨모놀로그/세컨모놀로그플랩_시어_윈드브레이커_자켓_GRAY_SEJK010GRAY3359800무료배송7.jpg,https://img.29cm.co.kr/item/202504/11f010f03891a5f1b170cfbe5f1ea923.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"플레이스 스튜디오
퍼프 반하이넥 투웨이 세미 크롭 시스루 바람막이 반팔 점퍼 [그레이]
20%
33,600
무료배송
1,142
4.5 (26)",플레이스,"플레이스 스튜디오
퍼프 반하이넥 투웨이 세미 크롭 시스루 바람막이 반팔 점퍼 [그레이]",https://product.29cm.co.kr/catalog/2657053?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/플레이스/플레이스_스튜디오퍼프_반하이넥_투웨이_세미_크롭_시스루_바람막이_반팔_점퍼_그레이20336.jpg,https://img.29cm.co.kr/item/202407/11ef4af5a2ca625f89fb8b6098a06cf4.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"오프닝선샤인
Puff sleeve cropped jacket_two-tuck wide pants set_Navy
15%
153,045
쿠폰
무료배송
1,384
4.5 (19)",오프닝선샤인,"오프닝선샤인
Puff sleeve cropped jacket_two-tuck wide pants set_Navy",https://product.29cm.co.kr/catalog/2612102?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/오프닝선샤인/오프닝선샤인Puff_sleeve_cropped_jacket_two-tuck_wide_pan.jpg,https://img.29cm.co.kr/item/202404/11ef02c6c9dd7af493676961ddbdb9ae.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"유라고
Raglan padded long coat_3colors
156,000
11,357
4.5 (285)",유라고,"유라고
Raglan padded long coat_3colors",https://product.29cm.co.kr/catalog/2885394?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/유라고/유라고Raglan_padded_long_coat_3colors156000113574.5_2.jpg,https://img.29cm.co.kr/item/202410/11ef8af07923fbf7b8a2b1bb8266f342.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"파르티멘토
Puckering Sheer Hood Zip-up Navy
24%
66,405
쿠폰
무료배송
276
5 (5)",파르티멘토,"파르티멘토
Puckering Sheer Hood Zip-up Navy",https://product.29cm.co.kr/catalog/3219102?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/파르티멘토/파르티멘토Puckering_Sheer_Hood_Zip-up_Navy2466405쿠폰무료배송.jpg,https://img.29cm.co.kr/item/202504/11f01c1ed5e33810b131f3fc7a472f7b.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"던스트
SUMMER TWEED JACKET IVORY_UDJA5B223CR
20%
183,200
1,210
5 (24)",던스트,"던스트
SUMMER TWEED JACKET IVORY_UDJA5B223CR",https://product.29cm.co.kr/catalog/2542808?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/던스트/던스트SUMMER_TWEED_JACKET_IVORY_UDJA5B223CR2018320012.jpg,https://img.29cm.co.kr/item/202503/11f0061beb5930f18e7b1312e5a62186.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"라미네즈
Tweed Crop Jacket - Mint
10%
89,100
5,163
4.5 (250)",라미네즈,"라미네즈
Tweed Crop Jacket - Mint",https://product.29cm.co.kr/catalog/1550051?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/라미네즈/라미네즈Tweed_Crop_Jacket_-_Mint108910051634.5_250.JPG,https://img.29cm.co.kr/next-product/2022/05/11/a2f2d1a4d604449d924e1ee3a99d4470_20220511105942.JPG?width=400&format=webp
여성 > 의류 > 아우터,2,"스튜디오 솔트
[23 SUMMER][SALT Label] SHEER SHIRT JACKET_WHITE
159,000
2,043
4.5 (32)",스튜디오,"스튜디오 솔트
[23 SUMMER][SALT Label] SHEER SHIRT JACKET_WHITE",https://product.29cm.co.kr/catalog/2084438?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/스튜디오/스튜디오_솔트23_SUMMERSALT_Label_SHEER_SHIRT_JACKET_WHIT.JPG,https://img.29cm.co.kr/next-product/2023/05/18/2c69d56e768442aaa1cd2570a7d691c4_20230518162013.JPG?width=400&format=webp
여성 > 의류 > 아우터,2,"에트몽
Shirring Puff Wind Jumper, Light Khaki
5%
150,100
1,539
5 (16)",에트몽,"에트몽
Shirring Puff Wind Jumper, Light Khaki",https://product.29cm.co.kr/catalog/2596241?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/에트몽/에트몽Shirring_Puff_Wind_Jumper_Light_Khaki5150100153.jpg,https://img.29cm.co.kr/next-product/2024/04/18/51f148e9c51b42c19d73ce3f49532a86_20240418175211.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"카키포인트
Tailored Jacket (gray)
181,000
1,812
4.5 (30)",카키포인트,"카키포인트
Tailored Jacket (gray)",https://product.29cm.co.kr/catalog/3058281?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/카키포인트/카키포인트Tailored_Jacket_gray18100018124.5_30.jpg,https://img.29cm.co.kr/item/202502/11efe83ad5c1f5268f0a2f2708ea1a60.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"드로우핏 우먼
린넨 반팔 테일러드 자켓 [OATMEAL]
10%
109,800
무료배송
338
4.5 (3)",드로우핏,"드로우핏 우먼
린넨 반팔 테일러드 자켓 [OATMEAL]",https://product.29cm.co.kr/catalog/3206956?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/드로우핏/드로우핏_우먼린넨_반팔_테일러드_자켓_OATMEAL10109800무료배송3384.5_3.jpg,https://img.29cm.co.kr/item/202504/11f01512e0e405efb17021580c2bf635.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"하네
텐셀 글로우 시어 점퍼_Air Sky
24%
91,200
쿠폰
316
4.5 (4)",하네,"하네
텐셀 글로우 시어 점퍼_Air Sky",https://product.29cm.co.kr/catalog/3262571?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/하네/하네텐셀_글로우_시어_점퍼_Air_Sky2491200쿠폰3164.5_4.jpg,https://img.29cm.co.kr/item/202505/11f02c7b75920a31b1701798cc3a8211.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"루에브르
Belted Striped Single Jacket SW5MJ205-GW
239,000
256
0 (0)",루에브르,"루에브르
Belted Striped Single Jacket SW5MJ205-GW",https://product.29cm.co.kr/catalog/3229346?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/루에브르/루에브르Belted_Striped_Single_Jacket_SW5MJ205-GW239000.jpg,https://img.29cm.co.kr/item/202504/11f01e8fb285b913b1703bf2559df502.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"아바몰리
OUT POCKET HALF SLEEVE JK (BLACK)
10%
160,200
868
4.5 (26)",아바몰리,"아바몰리
OUT POCKET HALF SLEEVE JK (BLACK)",https://product.29cm.co.kr/catalog/1516066?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/아바몰리/아바몰리OUT_POCKET_HALF_SLEEVE_JK_BLACK101602008684.5_.jpg,https://img.29cm.co.kr/item/202504/11f023cdd67d5122b1314b7f18b6e97f.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"노스페이스
여성 네오 퍼피 EX RDS 다운 자켓 NJ1DQ89J_BLK
10%
268,200
무료배송
8,090
5 (399)",노스페이스,"노스페이스
여성 네오 퍼피 EX RDS 다운 자켓 NJ1DQ89J_BLK",https://product.29cm.co.kr/catalog/2306381?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/노스페이스/노스페이스여성_네오_퍼피_EX_RDS_다운_자켓_NJ1DQ89J_BLK10268200무료배.jpg,https://img.29cm.co.kr/item/202411/11efa7aa3089f14b9d180f2454308a46.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"노티카
덱 트랜싯 자켓 NJK0715
20%
79,200
무료배송
1,006
4.8 (52)",노티카,"노티카
덱 트랜싯 자켓 NJK0715",https://product.29cm.co.kr/catalog/3058453?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/노티카/노티카덱_트랜싯_자켓_NJK07152079200무료배송10064.8_52.jpg,https://img.29cm.co.kr/item/202504/11f01b3964a18cb8b131df70e1e2c646.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"마누엘 에 기욤
Summer wool compact jacket navy
15%
296,650
147
5 (7)",마누엘,"마누엘 에 기욤
Summer wool compact jacket navy",https://product.29cm.co.kr/catalog/3132401?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/마누엘/마누엘_에_기욤Summer_wool_compact_jacket_navy15296650147.jpg,https://img.29cm.co.kr/item/202503/11effd7ac762738e8b63b3028820950d.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"틸아이다이
Collarless pearl button summer tweed jacket_White
5%
167,200
6,213
4.5 (106)",틸아이다이,"틸아이다이
Collarless pearl button summer tweed jacket_White",https://product.29cm.co.kr/catalog/1529339?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/틸아이다이/틸아이다이Collarless_pearl_button_summer_tweed_jacket_W.jpg,https://img.29cm.co.kr/next-product/2024/05/14/cdbc8d238ae949dab4c236307036f110_20240514151413.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"블루브릭
[4차] Summer work jacket (ivory)
189,000
587
5 (9)",블루브릭,"블루브릭
[4차] Summer work jacket (ivory)",https://product.29cm.co.kr/catalog/3210016?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/블루브릭/블루브릭4차_Summer_work_jacket_ivory1890005875_9.jpg,https://img.29cm.co.kr/item/202504/11f019927033d545b170e5a450027db6.jpg?width=400&format=webp
여성 > 의류 > 아우터,2,"비터셀즈
Shimmer Mesh Wind Breaker Jacket-Ivory
10%
88,200
무료배송
2,684
4.7 (66)",비터셀즈,"비터셀즈
Shimmer Mesh Wind Breaker Jacket-Ivory",https://product.29cm.co.kr/catalog/3027119?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=2,images/비터셀즈/비터셀즈Shimmer_Mesh_Wind_Breaker_Jacket-Ivory1088200무.jpg,https://img.29cm.co.kr/item/202501/11efd46ba007a74f85211b4c2c0518ef.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"베르봄
4차 리오더_Easy Work Jacket_Ivory
139,000
368
5 (5)",베르봄,"베르봄
4차 리오더_Easy Work Jacket_Ivory",https://product.29cm.co.kr/catalog/3084559?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/베르봄/베르봄4차_리오더_Easy_Work_Jacket_Ivory1390003685_5.jpg,https://img.29cm.co.kr/item/202503/11efffce243789e3aceae7e180aa5ec7.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"드로우핏 우먼
셔링 집업 윈드브레이커 [WHITE]
20%
87,200
무료배송
1,855
4.5 (63)",드로우핏,"드로우핏 우먼
셔링 집업 윈드브레이커 [WHITE]",https://product.29cm.co.kr/catalog/2420952?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/드로우핏/드로우핏_우먼셔링_집업_윈드브레이커_WHITE2087200무료배송18554.5_63.jpg,https://img.29cm.co.kr/item/202505/11f02c8dabd1a81489306bdee1285040.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"드로우핏 우먼
반팔 트위드 테일러드 자켓 [IVORY]
10%
129,600
무료배송
358
5 (3)",드로우핏,"드로우핏 우먼
반팔 트위드 테일러드 자켓 [IVORY]",https://product.29cm.co.kr/catalog/3206746?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/드로우핏/드로우핏_우먼반팔_트위드_테일러드_자켓_IVORY10129600무료배송3585_3.jpg,https://img.29cm.co.kr/item/202504/11f0150fa6a550adb1313f53636f9d19.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"아메스 월드와이드
BASIC LOGO HOODIE ZIP UP NAVY
30%
62,300
무료배송
4,755
4.8 (104)",아메스,"아메스 월드와이드
BASIC LOGO HOODIE ZIP UP NAVY",https://product.29cm.co.kr/catalog/2861830?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/아메스/아메스_월드와이드BASIC_LOGO_HOODIE_ZIP_UP_NAVY3062300무료배송4.jpg,https://img.29cm.co.kr/item/202501/11efd92bc89629a68f0a1b94065a2e3e.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"토마스모어
TF1-JK02 포켓 워시드 자켓 - 크라운 블루
107,000
무료배송
1,242
4.8 (60)",토마스모어,"토마스모어
TF1-JK02 포켓 워시드 자켓 - 크라운 블루",https://product.29cm.co.kr/catalog/3131501?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/토마스모어/토마스모어TF1-JK02_포켓_워시드_자켓_-_크라운_블루107000무료배송12424.8_.jpg,https://img.29cm.co.kr/item/202503/11efffa611364d348b6301a76b750f2a.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"으음키임
[3차] 카라리스 썸머울 반팔 자켓_BLACK
5%
217,550
1,058
4.5 (24)",으음키임,"으음키임
[3차] 카라리스 썸머울 반팔 자켓_BLACK",https://product.29cm.co.kr/catalog/2472977?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/으음키임/으음키임3차_카라리스_썸머울_반팔_자켓_BLACK521755010584.5_24.jpg,https://img.29cm.co.kr/item/202505/11f03232e7d8bd45b1700bc17a29d084.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"시야쥬
[뉴뉴 PICK] SIOT4143 에어리 썸머 블레이저_Black
16%
139,612
쿠폰
248
3 (1)",시야쥬,"시야쥬
[뉴뉴 PICK] SIOT4143 에어리 썸머 블레이저_Black",https://product.29cm.co.kr/catalog/3217703?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/시야쥬/시야쥬뉴뉴_PICK_SIOT4143_에어리_썸머_블레이저_Black16139612쿠폰248.jpg,https://img.29cm.co.kr/item/202505/11f026f7ca2a6991b170b947aecb1144.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"모멧
[6.13 예약발송] 플롯 트위드 반팔 자켓 네이비
24%
106,335
쿠폰
300
4 (1)",모멧,"모멧
[6.13 예약발송] 플롯 트위드 반팔 자켓 네이비",https://product.29cm.co.kr/catalog/3200821?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/모멧/모멧6.13_예약발송_플롯_트위드_반팔_자켓_네이비24106335쿠폰3004_1.jpg,https://img.29cm.co.kr/item/202504/11f01440e0ec4b7eb13161258e561dd4.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"론론
BUCKLE SHIRRING WIND JUMPER IVORY
15%
123,120
쿠폰
무료배송
3,132
4.5 (15)",론론,"론론
BUCKLE SHIRRING WIND JUMPER IVORY",https://product.29cm.co.kr/catalog/2775102?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/론론/론론BUCKLE_SHIRRING_WIND_JUMPER_IVORY15123120쿠폰무료배송3.jpg,https://img.29cm.co.kr/item/202408/11ef6067f254180989fb6394ea0f13c6.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"에트몽
[29CM 단독] Button Strap Tweed Jacket, White
188,000
684
5 (1)",에트몽,"에트몽
[29CM 단독] Button Strap Tweed Jacket, White",https://product.29cm.co.kr/catalog/3215080?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/에트몽/에트몽29CM_단독_Button_Strap_Tweed_Jacket_White18800068.png,https://img.29cm.co.kr/item/202505/11f02aec4abe9e3e893081b42af743df.png?width=400&format=webp
여성 > 의류 > 아우터,3,"잇미샤
잇미샤 썸머트위드 반소매 자켓 ITP4YJK920_2colors
40%
179,400
433
4.5 (3)",잇미샤,"잇미샤
잇미샤 썸머트위드 반소매 자켓 ITP4YJK920_2colors",https://product.29cm.co.kr/catalog/3172487?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/잇미샤/잇미샤잇미샤_썸머트위드_반소매_자켓_ITP4YJK920_2colors401794004334.jpg,https://img.29cm.co.kr/next-product/2025/03/26/d48745cbbaa54688bfb31d255fbc3ee9_20250326121706.jpg?width=400&format=webp
여성 > 의류 > 아우터,3,"톨로
[8차 재입고] Light Windbreaker(White)
10%
134,100
쿠폰
1,148
4.5 (9)",톨로,"톨로
[8차 재입고] Light Windbreaker(White)",https://product.29cm.co.kr/catalog/2515339?colors=&categoryLargeCode=268100100&categoryMediumCode=268102100&categorySmallCode=&minPrice=&maxPrice=&isFreeShipping=&excludeSoldOut=&isDiscount=&brands=&sort=RECOMMEND&defaultSort=RECOMMEND&sortOrder=DESC&tag=&extraFacets=&attributes=&page=3,images/톨로/톨로8차_재입고_Light_WindbreakerWhite10134100쿠폰11484.5_9.jpg,https://img.29cm.co.kr/item/202403/11eedd596b828dfc91a5aba899ac55eb.jpg?width=400&format=webp
